customer_id,store_pref,start_date,end_date,price_sens,purch_freq,promo_sens,basket_size,repurchase_frequency
350,97,0,155,1,0,0,1,0
351,58,0,155,1,1,0,2,1
352,76,0,155,0,0,0,0,1
353,95,0,155,2,1,0,1,2
354,21,0,155,1,1,0,1,1
355,80,0,155,0,1,0,0,1
356,55,0,155,0,2,0,1,1
357,4,0,155,1,2,0,0,0
358,33,0,155,0,0,0,1,2
359,97,0,155,0,0,2,1,2
360,93,0,155,0,0,1,0,1
361,73,0,155,0,1,1,0,0
362,59,0,155,0,0,0,2,1
363,84,0,155,0,0,2,2,0
364,71,0,155,0,1,0,0,0
365,54,0,155,0,1,2,2,2
366,94,0,155,2,1,0,1,0
367,28,0,155,0,2,0,1,2
368,74,0,155,1,1,0,0,0
369,68,0,155,0,1,0,1,1
370,1,0,155,0,1,2,0,0
371,54,0,155,1,0,0,2,0
372,8,0,155,0,1,1,0,0
373,46,0,155,0,1,0,0,0
374,61,0,155,2,1,0,1,1
375,70,0,155,0,1,0,2,0
376,66,0,155,0,2,1,2,1
377,65,0,155,0,2,2,1,2
378,5,0,155,0,2,2,1,1
379,65,0,155,0,2,0,2,1
380,35,0,155,0,1,0,1,2
381,95,0,155,1,2,1,1,0
382,89,0,155,1,0,0,1,0
383,0,0,155,1,2,0,0,0
384,65,0,155,1,2,1,1,0
385,89,0,155,0,1,0,1,0
386,73,0,155,2,0,0,1,1
387,89,0,155,1,0,0,1,2
388,0,0,155,0,1,0,0,0
389,15,0,155,1,1,0,1,1
390,71,0,155,2,2,2,1,0
391,80,0,155,0,0,0,0,2
392,19,0,155,0,1,0,1,0
393,44,0,155,1,1,0,1,0
394,22,0,155,1,0,2,1,0
395,60,0,155,0,2,0,0,2
396,50,0,155,0,0,0,2,0
397,61,0,155,2,1,1,0,0
398,16,0,155,0,1,1,1,1
399,60,0,155,0,2,2,1,0
400,74,0,155,1,1,0,1,2
401,84,0,155,2,0,0,2,0
402,39,0,155,0,2,2,1,0
403,59,0,155,0,1,0,2,0
404,7,0,155,1,1,0,1,1
405,17,0,155,0,2,0,1,0
406,69,0,155,0,1,0,2,0
407,82,0,155,0,0,0,2,0
408,22,0,155,0,0,0,1,1
409,32,0,155,0,2,0,1,0
410,2,0,155,1,2,1,0,0
411,89,0,155,0,2,2,1,0
412,55,0,155,0,0,0,1,2
413,35,0,155,1,1,1,1,0
414,72,0,155,0,0,0,0,2
415,94,0,155,0,1,2,1,1
416,15,0,155,0,1,0,2,2
417,25,0,155,0,2,0,1,2
418,43,0,155,0,2,0,2,1
419,15,0,155,0,1,0,0,0
420,84,0,155,0,0,0,1,2
421,34,0,155,1,2,2,2,0
422,15,0,155,0,0,0,1,1
423,83,0,155,0,1,0,0,0
424,5,0,155,0,0,2,1,1
425,3,0,155,0,0,2,0,0
426,53,0,155,1,2,1,0,0
427,56,0,155,0,1,1,1,0
428,72,0,155,0,2,2,1,0
429,10,0,155,0,1,2,1,2
430,85,0,155,0,2,1,1,0
431,65,0,155,0,1,0,1,2
432,63,0,155,0,2,0,0,2
433,5,0,155,0,1,0,2,1
434,4,0,155,1,0,0,1,1
435,53,0,155,1,1,0,2,2
436,73,0,155,0,1,0,1,1
437,18,0,155,1,0,2,1,2
438,32,0,155,0,1,0,1,0
439,55,0,155,1,2,0,1,0
440,88,0,155,1,2,0,2,2
441,40,0,155,0,2,0,2,1
442,55,0,155,0,0,0,0,0
443,25,0,155,0,0,0,2,0
444,56,0,155,0,2,0,0,2
445,54,0,155,1,2,0,2,1
446,3,0,155,1,0,0,1,2
447,47,0,155,0,0,0,2,2
448,25,0,155,1,1,2,2,0
449,27,0,155,0,2,0,0,0
450,87,0,155,0,0,0,1,0
451,47,0,155,1,1,0,1,2
452,60,0,155,0,0,0,2,0
453,93,0,155,2,2,0,2,0
454,46,0,155,1,0,0,1,1
455,96,0,155,2,2,0,2,0
456,18,0,155,1,2,2,1,2
457,18,0,155,1,1,0,1,1
458,82,0,155,0,0,1,2,0
459,67,0,155,0,1,0,0,0
460,83,0,155,1,1,2,2,1
461,94,0,155,2,0,0,1,0
462,76,0,155,1,2,0,0,0
463,39,0,155,2,2,2,2,0
464,73,0,155,0,0,0,1,0
465,8,0,155,1,1,0,1,0
466,24,0,155,0,2,0,1,0
467,27,0,155,0,0,1,1,1
468,23,0,155,2,2,0,0,0
469,11,0,155,0,1,0,1,1
470,9,0,155,0,1,1,0,1
471,11,0,155,0,1,0,1,1
472,75,0,155,0,2,0,1,2
473,49,0,155,2,1,0,1,1
474,90,0,155,0,1,0,1,1
475,8,0,155,2,1,0,2,2
476,8,0,155,0,1,2,1,0
477,92,0,155,0,1,0,2,1
478,83,0,155,1,2,0,0,0
479,45,0,155,1,2,0,1,0
480,42,0,155,0,0,0,0,1
481,61,0,155,2,0,0,1,0
482,19,0,155,0,0,0,0,0
483,88,0,155,1,1,0,1,0
484,76,0,155,0,0,0,1,2
485,45,0,155,1,2,0,1,2
486,8,0,155,0,1,1,0,1
487,65,0,155,0,0,0,1,1
488,8,0,155,0,2,0,1,2
489,78,0,155,2,2,0,1,0
490,61,0,155,0,2,1,1,1
491,59,0,155,0,2,0,2,1
492,10,0,155,0,2,0,1,0
493,61,0,155,0,1,0,1,0
494,86,0,155,0,2,0,0,1
495,6,0,155,1,0,1,1,0
496,25,0,155,0,0,0,1,2
497,62,0,155,0,2,2,1,0
498,88,0,155,0,1,2,2,0
499,1,0,155,0,2,0,0,2
500,3,0,155,0,2,1,0,0
501,36,0,155,0,0,0,0,1
502,53,0,155,0,0,1,2,2
503,88,0,155,2,0,0,1,0
504,60,0,155,2,0,0,1,1
505,62,0,155,0,0,0,0,0
506,51,0,155,0,1,0,0,0
507,0,0,155,0,1,1,1,2
508,29,0,155,0,0,2,1,1
509,50,0,155,2,1,0,1,1
510,68,0,155,0,2,0,2,1
511,25,0,155,0,2,0,0,1
512,84,0,155,2,2,1,1,1
513,83,0,155,1,0,0,0,0
514,40,0,155,2,0,2,1,0
515,90,0,155,2,1,0,0,0
516,56,0,155,0,1,0,0,2
517,56,0,155,1,1,0,0,2
518,16,0,155,1,1,0,2,1
519,77,0,155,0,1,0,1,0
520,60,0,155,0,0,0,1,0
521,54,0,155,1,2,0,2,0
522,12,0,155,0,2,0,1,0
523,39,0,155,1,2,0,0,1
524,8,0,155,2,2,1,0,0
525,67,0,155,1,1,0,1,1
526,85,0,155,1,2,0,2,1
527,55,0,155,0,0,0,0,0
528,44,0,155,0,2,0,1,0
529,9,0,155,0,0,0,1,0
530,74,0,155,0,2,0,2,2
531,27,0,155,0,0,0,2,0
532,96,0,155,2,2,0,0,2
533,87,0,155,0,0,0,1,0
534,34,0,155,0,1,0,0,2
535,76,0,155,0,2,0,1,0
536,80,0,155,0,2,1,1,2
537,39,0,155,1,1,0,2,0
538,23,0,155,0,1,2,0,1
539,68,0,155,0,0,0,0,1
540,30,0,155,0,0,0,1,0
541,50,0,155,1,0,1,0,1
542,13,0,155,1,0,0,1,1
543,71,0,155,2,0,0,1,0
544,64,0,155,0,0,0,2,1
545,36,0,155,0,1,2,1,0
546,64,0,155,0,1,1,2,1
547,70,0,155,0,2,1,0,1
548,4,0,155,0,0,1,2,2
549,89,0,155,1,2,1,1,0
550,63,0,155,0,0,0,2,1
551,26,0,155,1,1,0,1,0
552,0,0,155,1,0,0,1,2
553,19,0,155,1,1,0,1,1
554,74,0,155,1,1,0,0,0
555,43,0,155,1,0,0,2,2
556,17,0,155,0,2,1,2,0
557,56,0,155,0,2,1,2,2
558,41,0,155,1,1,2,0,0
559,66,0,155,1,2,0,2,2
560,79,0,155,2,1,0,1,0
561,44,0,155,1,1,1,1,1
562,97,0,155,0,2,2,1,1
563,64,0,155,0,1,0,1,0
564,16,0,155,1,2,0,1,0
565,82,0,155,0,0,0,1,0
566,16,0,155,0,1,0,0,1
567,23,0,155,2,2,0,2,1
568,50,0,155,1,2,1,1,0
569,72,0,155,0,2,1,0,1
570,96,0,155,0,1,0,1,0
571,88,0,155,0,1,0,1,0
572,63,0,155,0,2,1,1,1
573,23,0,155,1,2,2,1,2
574,61,0,155,0,1,1,2,0
575,28,0,155,1,2,0,1,0
576,75,0,155,0,2,0,0,0
577,15,0,155,0,1,0,0,2
578,23,0,155,2,2,0,1,0
579,44,0,155,0,1,0,1,0
580,52,0,155,1,0,0,1,0
581,29,0,155,1,2,1,1,2
582,21,0,155,0,0,1,1,1
583,62,0,155,0,1,1,0,1
584,3,0,155,0,2,1,1,1
585,4,0,155,1,0,0,1,0
586,12,0,155,1,2,0,1,0
587,2,0,155,0,1,0,1,2
588,87,0,155,0,0,0,2,0
589,18,0,155,1,2,2,1,0
590,99,0,155,2,2,0,1,1
591,68,0,155,0,1,0,1,0
592,49,0,155,0,1,1,0,0
593,42,0,155,1,0,0,1,0
594,25,0,155,0,2,0,0,0
595,51,0,155,0,2,1,1,0
596,62,0,155,0,1,0,0,0
597,27,0,155,0,2,0,1,0
598,66,0,155,1,1,0,1,1
599,84,0,155,2,1,0,0,0
600,44,0,155,1,2,2,1,2
601,28,0,155,1,2,0,2,0
602,30,0,155,1,1,0,1,0
603,48,0,155,1,1,2,1,0
604,70,0,155,1,2,0,1,1
605,65,0,155,1,1,0,1,2
606,11,0,155,0,2,0,2,1
607,31,0,155,0,2,0,2,0
608,78,0,155,0,2,1,0,0
609,62,0,155,0,2,0,1,0
610,82,0,155,0,0,0,0,1
611,54,0,155,0,2,0,0,1
612,26,0,155,0,2,2,2,1
613,14,0,155,2,2,0,0,0
614,72,0,155,1,0,1,2,0
615,82,0,155,0,2,0,1,1
616,15,0,155,2,2,1,2,1
617,24,0,155,0,2,0,1,1
618,96,0,155,1,1,1,1,0
619,87,0,155,1,2,0,1,2
620,78,0,155,2,2,0,0,1
621,55,0,155,1,2,1,0,0
622,58,0,155,0,1,0,2,1
623,60,0,155,0,2,0,1,1
624,46,0,155,0,0,0,2,0
625,58,0,155,0,0,0,2,2
626,23,0,155,0,2,0,0,0
627,52,0,155,0,1,2,1,0
628,62,0,155,1,2,0,0,0
629,79,0,155,2,1,0,1,0
630,92,0,155,0,1,0,1,1
631,21,0,155,0,0,0,0,0
632,99,0,155,1,1,0,0,1
633,66,0,155,0,0,0,1,0
634,24,0,155,2,1,1,1,0
635,48,0,155,0,2,0,2,2
636,29,0,155,0,1,0,1,1
637,47,0,155,1,2,0,2,1
638,0,0,155,2,0,0,1,2
639,74,0,155,1,1,1,0,0
640,41,0,155,0,2,1,0,0
641,60,0,155,0,1,0,0,0
642,98,0,155,0,0,1,0,2
643,49,0,155,0,2,0,1,2
644,32,0,155,0,0,0,0,2
645,36,0,155,0,1,0,1,1
646,57,0,155,1,0,0,2,0
647,46,0,155,1,0,2,0,2
648,70,0,155,0,1,0,1,1
649,71,0,155,0,0,0,1,2
650,46,0,155,0,0,2,1,2
651,83,0,155,0,0,0,2,0
652,75,0,155,1,1,0,1,0
653,15,0,155,0,2,0,1,0
654,63,0,155,0,1,0,0,0
655,70,0,155,0,2,0,0,0
656,52,0,155,0,1,0,1,0
657,57,0,155,0,2,0,2,1
658,4,0,155,0,2,2,1,0
659,57,0,155,1,0,1,1,2
660,39,0,155,1,0,0,1,2
661,68,0,155,1,1,0,0,0
662,4,0,155,0,2,1,0,1
663,74,0,155,1,0,0,2,0
664,28,0,155,1,1,0,1,2
665,1,0,155,1,0,2,2,2
666,54,0,155,0,1,0,1,2
667,34,0,155,0,1,0,0,1
668,30,0,155,0,2,2,1,2
669,2,0,155,2,0,2,2,1
670,31,0,155,0,1,0,0,2
671,12,0,155,0,1,0,2,0
672,81,0,155,0,2,0,0,1
673,84,0,155,1,2,0,1,1
674,0,0,155,0,2,2,0,0
675,78,0,155,0,1,1,0,0
676,58,0,155,0,0,2,1,1
677,33,0,155,0,0,1,1,1
678,5,0,155,2,1,0,1,0
679,16,0,155,0,2,1,1,1
680,42,0,155,1,0,0,1,2
681,85,0,155,0,0,0,0,1
682,44,0,155,0,0,0,2,2
683,56,0,155,1,0,0,1,0
684,97,0,155,1,2,0,0,1
685,72,0,155,2,1,0,1,0
686,45,0,155,0,2,0,2,2
687,88,0,155,0,2,0,1,1
688,81,0,155,0,0,0,1,2
689,27,0,155,1,1,0,0,0
690,53,0,155,2,2,0,0,2
691,80,0,155,0,1,2,1,2
692,13,0,155,1,2,0,0,2
693,14,0,155,1,2,0,2,1
694,86,0,155,0,1,0,2,0
695,58,0,155,0,2,0,0,2
696,43,0,155,0,2,0,1,2
697,97,0,155,1,1,0,1,1
698,53,0,155,0,2,0,1,2
699,77,0,155,1,0,1,1,2
700,46,0,155,0,1,0,1,0
701,17,0,155,0,0,1,0,1
702,1,0,155,0,2,0,1,0
703,64,0,155,0,2,1,2,2
704,67,0,155,0,2,0,2,1
705,38,0,155,0,2,0,0,1
706,12,0,155,0,1,0,1,1
707,76,0,155,2,0,0,2,2
708,91,0,155,0,0,0,1,0
709,99,0,155,0,1,1,1,0
710,67,0,155,0,0,0,1,1
711,41,0,155,0,2,0,2,1
712,94,0,155,2,0,0,2,0
713,34,0,155,1,0,0,1,0
714,36,0,155,0,2,1,1,0
715,32,0,155,0,0,0,0,1
716,26,0,155,0,2,1,1,0
717,28,0,155,0,2,2,0,2
718,46,0,155,1,2,1,0,1
719,52,0,155,0,1,0,0,0
720,27,0,155,0,1,1,1,1
721,2,0,155,1,1,0,1,1
722,22,0,155,0,2,0,1,1
723,68,0,155,1,0,0,0,2
724,5,0,155,1,2,2,2,0
725,44,0,155,0,1,0,1,0
726,92,0,155,2,1,0,2,0
727,60,0,155,0,1,0,1,0
728,64,0,155,0,2,0,0,1
729,10,0,155,0,0,0,0,0
730,78,0,155,0,1,0,2,1
731,50,0,155,0,1,0,1,1
732,15,0,155,1,2,0,0,0
733,84,0,155,2,0,2,1,0
734,60,0,155,0,0,0,1,2
735,1,0,155,0,1,0,1,0
736,2,0,155,0,1,2,0,0
737,46,0,155,1,1,0,1,0
738,53,0,155,1,1,0,1,1
739,8,0,155,2,2,1,2,0
740,8,0,155,1,2,0,1,0
741,86,0,155,0,2,0,0,2
742,15,0,155,0,2,0,2,0
743,66,0,155,0,2,0,2,0
744,95,0,155,2,1,0,1,1
745,82,0,155,0,1,1,1,1
746,82,0,155,0,1,0,1,1
747,75,0,155,0,2,0,1,1
748,5,0,155,0,2,2,1,2
749,3,0,155,1,2,0,0,1
750,89,0,155,0,0,0,2,1
751,48,0,155,0,0,0,0,0
752,38,0,155,1,1,0,1,0
753,4,0,155,0,0,0,0,1
754,92,0,155,0,0,0,1,2
755,54,0,155,1,2,1,0,2
756,41,0,155,1,2,0,1,2
757,70,0,155,0,2,0,0,0
758,3,0,155,0,0,1,1,2
759,92,0,155,1,0,0,1,0
760,2,0,155,1,2,1,1,0
761,75,0,155,0,1,1,2,0
762,21,0,155,1,2,0,1,2
763,18,0,155,0,2,1,1,0
764,45,0,155,0,2,1,0,0
765,20,0,155,0,1,0,0,1
766,41,0,155,2,2,0,1,0
767,39,0,155,0,0,0,0,0
768,76,0,155,0,2,0,2,0
769,40,0,155,0,2,2,0,1
770,15,0,155,1,2,0,0,2
771,48,0,155,2,2,0,1,0
772,99,0,155,1,0,0,0,2
773,92,0,155,0,0,1,2,0
774,75,0,155,0,2,0,0,0
775,53,0,155,0,2,0,0,0
776,50,0,155,0,1,1,1,0
777,59,0,155,1,0,1,1,0
778,54,0,155,0,1,1,1,2
779,1,0,155,0,2,0,1,0
780,85,0,155,2,1,0,1,2
781,62,0,155,0,1,0,0,0
782,39,0,155,1,0,0,1,1
783,70,0,155,0,0,0,1,1
784,56,0,155,0,2,2,2,1
785,29,0,155,0,1,0,1,0
786,66,0,155,0,2,0,1,1
787,0,0,155,0,1,0,1,1
788,26,0,155,0,0,1,1,0
789,39,0,155,0,1,0,1,0
790,6,0,155,1,2,0,1,0
791,21,0,155,0,1,2,1,0
792,18,0,155,0,2,0,1,0
793,89,0,155,0,1,1,0,2
794,65,0,155,1,2,0,0,0
795,33,0,155,1,2,0,1,1
796,21,0,155,0,0,1,2,0
797,66,0,155,0,1,0,1,0
798,77,0,155,0,0,0,1,0
799,80,0,155,0,0,0,1,0
800,39,0,155,1,0,0,2,0
801,7,0,155,0,0,0,2,0
802,52,0,155,0,1,0,0,0
803,30,0,155,0,1,0,0,2
804,73,0,155,0,1,2,0,1
805,16,0,155,1,0,0,1,1
806,56,0,155,0,1,1,0,1
807,48,0,155,0,2,0,1,0
808,43,0,155,1,1,0,1,0
809,9,0,155,0,1,0,1,0
810,74,0,155,1,2,2,0,1
811,7,0,155,0,2,0,1,0
812,52,0,155,0,2,0,0,1
813,5,0,155,0,0,0,2,0
814,30,0,155,1,2,1,2,2
815,26,0,155,1,1,0,1,2
816,47,0,155,1,0,2,1,0
817,59,0,155,0,0,0,2,0
818,45,0,155,0,1,0,2,1
819,14,0,155,1,2,0,2,0
820,31,0,155,1,2,1,1,0
821,9,0,155,0,2,0,1,0
822,34,0,155,0,2,0,0,2
823,92,0,155,0,1,0,1,1
824,87,0,155,0,1,2,2,0
825,37,0,155,1,2,0,2,0
826,52,0,155,2,2,0,0,2
827,28,0,155,1,2,0,0,1
828,13,0,155,1,2,0,0,0
829,7,0,155,0,0,0,1,0
830,26,0,155,0,1,0,1,0
831,69,0,155,0,2,0,0,2
832,84,0,155,2,0,0,1,0
833,73,0,155,1,2,0,0,1
834,78,0,155,0,2,2,2,0
835,44,0,155,1,0,0,1,0
836,43,0,155,0,1,0,2,0
837,6,0,155,0,1,0,0,1
838,44,0,155,0,1,1,1,0
839,32,0,155,0,0,0,0,1
840,75,0,155,0,1,0,0,2
841,92,0,155,0,2,2,0,2
842,4,0,155,0,1,0,1,1
843,49,0,155,2,2,0,2,0
844,18,0,155,1,1,0,1,0
845,77,0,155,0,2,1,1,0
846,13,0,155,2,2,0,1,0
847,82,0,155,0,2,1,1,2
848,62,0,155,0,1,1,0,2
849,33,0,155,0,1,0,1,1
850,44,0,155,1,0,1,2,0
851,39,0,155,0,2,2,2,1
852,92,0,155,0,1,1,0,1
853,59,0,155,1,2,0,0,2
854,61,0,155,1,0,0,0,2
855,8,0,155,1,1,0,0,1
856,94,0,155,1,2,0,0,2
857,88,0,155,0,2,0,1,2
858,76,0,155,0,1,0,1,2
859,97,0,155,1,0,1,0,0
860,63,0,155,0,2,0,0,2
861,77,0,155,0,0,1,1,1
862,92,0,155,0,0,1,0,0
863,64,0,155,1,1,1,0,0
864,4,0,155,0,0,0,1,0
865,53,0,155,1,2,0,1,2
866,55,0,155,2,1,0,1,1
867,43,0,155,2,1,0,2,1
868,7,0,155,0,2,0,1,1
869,40,0,155,2,1,0,1,0
870,4,0,155,0,0,0,1,2
871,42,0,155,0,2,1,2,1
872,73,0,155,0,0,0,1,1
873,75,0,155,2,1,0,1,0
874,40,0,155,0,0,2,2,2
875,97,0,155,0,2,2,2,1
876,12,0,155,2,2,0,0,2
877,33,0,155,0,0,2,1,2
878,25,0,155,2,0,1,0,0
879,98,0,155,0,1,2,0,0
880,28,0,155,1,2,2,0,1
881,15,0,155,2,1,0,1,0
882,92,0,155,0,2,0,2,1
883,63,0,155,1,2,1,2,0
884,68,0,155,0,1,0,1,1
885,51,0,155,1,1,0,1,1
886,34,0,155,0,0,0,1,2
887,73,0,155,2,2,0,1,1
888,29,0,155,0,1,1,0,0
889,17,0,155,0,1,0,2,1
890,20,0,155,1,0,0,1,1
891,14,0,155,1,2,0,2,0
892,59,0,155,0,0,0,1,0
893,27,0,155,0,1,0,1,0
894,48,0,155,0,2,0,1,1
895,13,0,155,1,1,0,0,1
896,56,0,155,2,2,1,2,2
897,77,0,155,1,0,0,1,1
898,31,0,155,0,2,1,1,0
899,52,0,155,0,2,2,0,1
900,34,0,155,2,1,1,0,0
901,40,0,155,2,1,0,1,1
902,81,0,155,1,0,2,0,0
903,34,0,155,0,1,0,1,1
904,65,0,155,0,2,0,1,0
905,25,0,155,2,2,0,2,0
906,31,0,155,0,2,0,1,1
907,94,0,155,2,0,1,1,1
908,49,0,155,1,2,0,1,0
909,18,0,155,0,1,0,2,0
910,95,0,155,0,0,0,1,0
911,93,0,155,1,1,0,2,0
912,59,0,155,2,1,0,1,0
913,10,0,155,1,0,2,1,0
914,34,0,155,2,2,1,0,0
915,71,0,155,2,1,0,0,0
916,14,0,155,0,2,2,0,1
917,24,0,155,2,1,0,1,0
918,80,0,155,0,1,0,1,2
919,24,0,155,2,2,0,1,2
920,53,0,155,0,2,0,0,0
921,83,0,155,1,1,1,1,0
922,20,0,155,1,2,1,1,1
923,87,0,155,0,2,1,1,0
924,96,0,155,0,2,0,2,0
925,46,0,155,0,2,0,1,2
926,87,0,155,1,0,0,1,1
927,1,0,155,2,1,0,1,0
928,89,0,155,0,2,0,2,2
929,25,0,155,1,0,0,0,0
930,16,0,155,0,1,0,0,1
931,36,0,155,0,2,0,0,1
932,52,0,155,0,0,0,0,2
933,24,0,155,0,1,0,2,1
934,28,0,155,1,1,0,0,1
935,64,0,155,0,1,0,0,2
936,3,0,155,0,1,0,1,1
937,63,0,155,0,2,0,0,2
938,73,0,155,0,1,0,1,0
939,45,0,155,0,1,1,1,0
940,61,0,155,1,1,1,1,0
941,7,0,155,0,2,2,0,0
942,44,0,155,2,2,0,2,0
943,10,0,155,0,0,0,1,0
944,70,0,155,1,2,0,2,0
945,23,0,155,1,1,0,1,2
946,67,0,155,1,1,0,0,2
947,12,0,155,0,2,1,1,1
948,93,0,155,0,0,1,2,0
949,47,0,155,0,2,0,0,0
950,34,0,155,1,2,0,0,1
951,30,0,155,0,1,0,0,0
952,40,0,155,0,2,0,1,0
953,94,0,155,0,2,1,0,2
954,84,0,155,1,2,0,1,1
955,79,0,155,0,1,0,2,0
956,57,0,155,1,2,0,2,0
957,50,0,155,0,2,1,0,0
958,29,0,155,0,0,0,0,0
959,21,0,155,0,0,0,1,2
960,86,0,155,1,0,0,2,2
961,6,0,155,1,0,0,1,0
962,28,0,155,1,0,0,1,0
963,13,0,155,1,1,0,1,1
964,78,0,155,2,0,0,2,1
965,44,0,155,1,0,1,1,0
966,60,0,155,0,2,0,0,2
967,77,0,155,0,0,0,0,1
968,41,0,155,1,1,0,1,0
969,24,0,155,0,1,0,2,1
970,86,0,155,0,2,1,0,0
971,50,0,155,2,2,0,1,0
972,36,0,155,2,0,0,1,1
973,31,0,155,0,1,2,0,0
974,33,0,155,0,2,0,1,1
975,98,0,155,0,0,0,1,0
976,20,0,155,0,1,2,2,1
977,27,0,155,0,1,1,1,2
978,42,0,155,1,1,1,1,0
979,84,0,155,0,1,1,1,0
980,4,0,155,0,2,0,2,0
981,86,0,155,2,2,0,1,0
982,79,0,155,1,0,0,1,0
983,87,0,155,1,2,0,1,0
984,76,0,155,1,1,0,1,2
985,21,0,155,0,2,2,1,0
986,37,0,155,0,2,1,0,0
987,35,0,155,0,1,1,1,1
988,25,0,155,0,2,0,0,1
989,87,0,155,0,2,0,1,0
990,71,0,155,2,2,1,1,1
991,67,0,155,0,1,0,1,1
992,12,0,155,1,2,0,1,2
993,55,0,155,1,2,0,0,0
994,5,0,155,0,2,1,1,0
995,2,0,155,0,0,1,1,0
996,89,0,155,0,2,0,0,0
997,58,0,155,0,2,0,0,1
998,43,0,155,0,1,2,1,0
999,58,0,155,1,0,0,1,2
1000,76,0,155,1,0,0,2,0
1001,55,0,155,2,1,2,1,0
1002,87,0,155,1,2,2,1,0
1003,6,0,155,0,1,2,1,0
1004,37,0,155,0,2,0,1,0
1005,29,0,155,1,2,0,1,1
1006,32,0,155,0,0,0,1,0
1007,31,0,155,0,0,2,2,0
1008,61,0,155,2,1,0,1,0
1009,50,0,155,0,1,1,1,2
1010,65,0,155,1,1,2,1,0
1011,0,0,155,0,2,0,1,1
1012,76,0,155,0,2,0,1,0
1013,11,0,155,0,0,0,2,1
1014,49,0,155,0,1,0,1,1
1015,98,0,155,0,1,0,1,2
1016,69,0,155,0,1,0,1,2
1017,41,0,155,2,0,2,1,2
1018,14,0,155,2,0,0,1,2
1019,96,0,155,2,2,0,2,2
1020,85,0,155,0,2,0,1,1
1021,25,0,155,0,1,0,2,0
1022,69,0,155,1,0,0,2,2
1023,1,0,155,0,0,0,1,0
1024,43,0,155,0,2,0,1,0
1025,0,0,155,0,2,0,2,0
1026,35,0,155,1,2,0,1,2
1027,14,0,155,0,2,0,0,0
1028,26,0,155,0,0,0,0,2
1029,51,0,155,0,2,0,1,1
1030,69,0,155,0,2,0,2,1
1031,39,0,155,1,2,0,0,1
1032,90,0,155,1,0,0,0,1
1033,45,0,155,0,2,0,0,2
1034,52,0,155,2,2,0,1,2
1035,55,0,155,0,0,0,0,1
1036,30,0,155,2,1,0,1,1
1037,53,0,155,0,0,0,1,0
1038,21,0,155,0,2,0,1,0
1039,17,0,155,0,1,0,1,1
1040,67,0,155,0,0,0,1,0
1041,65,0,155,0,0,0,0,1
1042,49,0,155,1,1,0,1,0
1043,28,0,155,2,2,1,2,0
1044,99,0,155,0,1,0,1,0
1045,14,0,155,1,2,0,0,1
1046,33,0,155,0,0,0,1,2
1047,82,0,155,0,0,0,0,2
1048,30,0,155,0,0,0,1,0
1049,83,0,155,0,1,0,0,0
1050,61,0,155,0,2,0,1,0
1051,15,0,155,2,0,0,1,2
1052,72,0,155,0,0,1,1,1
1053,66,0,155,0,1,0,1,0
1054,25,0,155,1,1,0,1,0
1055,60,0,155,1,0,0,1,0
1056,40,0,155,0,2,2,2,0
1057,97,0,155,0,0,0,2,1
1058,11,0,155,1,2,0,1,2
1059,55,0,155,1,1,0,2,1
1060,28,0,155,1,1,0,1,0
1061,75,0,155,1,1,0,1,1
1062,38,0,155,0,2,0,2,0
1063,32,0,155,0,2,0,0,0
1064,94,0,155,2,2,0,1,0
1065,71,0,155,1,2,2,2,2
1066,8,0,155,2,0,0,1,0
1067,68,0,155,0,1,0,0,1
1068,22,0,155,1,2,0,1,0
1069,87,0,155,1,1,1,1,0
1070,32,0,155,1,1,0,0,0
1071,64,0,155,2,2,0,0,0
1072,32,0,155,0,2,0,0,1
1073,16,0,155,2,1,2,1,0
1074,1,0,155,0,0,0,2,1
1075,51,0,155,0,2,1,1,0
1076,33,0,155,0,0,0,1,2
1077,77,0,155,0,1,0,0,1
1078,83,0,155,1,2,0,1,0
1079,76,0,155,0,2,0,1,0
1080,10,0,155,0,2,1,2,0
1081,10,0,155,0,2,0,0,1
1082,19,0,155,2,1,0,1,1
1083,90,0,155,1,2,0,2,0
1084,67,0,155,0,0,2,1,1
1085,33,0,155,0,2,0,0,1
1086,4,0,155,1,1,0,1,0
1087,51,0,155,1,0,1,1,1
1088,11,0,155,0,1,0,0,0
1089,81,0,155,0,2,1,2,1
1090,64,0,155,0,2,2,1,1
1091,30,0,155,0,0,0,0,2
1092,74,0,155,0,1,1,2,0
1093,61,0,155,0,2,0,1,2
1094,47,0,155,1,2,1,0,0
1095,77,0,155,0,1,0,0,0
1096,1,0,155,1,1,2,0,1
1097,86,0,155,0,2,0,2,0
1098,40,0,155,1,2,2,0,1
1099,78,0,155,0,1,1,2,2
1100,81,0,155,2,0,0,1,0
1101,60,0,155,0,0,0,1,0
1102,17,0,155,2,1,1,0,1
1103,83,0,155,1,0,1,1,0
1104,15,0,155,0,0,0,0,1
1105,64,0,155,1,1,0,0,1
1106,93,0,155,1,2,0,1,2
1107,85,0,155,1,2,1,1,0
1108,30,0,155,0,1,0,0,0
1109,40,0,155,0,2,0,2,0
1110,53,0,155,0,0,0,1,0
1111,23,0,155,0,0,0,0,0
1112,98,0,155,0,0,0,1,1
1113,4,0,155,1,2,1,1,0
1114,61,0,155,0,2,0,0,0
1115,92,0,155,1,2,0,1,0
1116,64,0,155,0,1,0,1,2
1117,55,0,155,1,0,1,0,0
